510	3	Purchase Case	2023-07-11	Director Sensors	B	1194 & 1195	3A/D
510	4	Market Research Report	2023-07-11	Director Sensors	C	MC3/MS/01/2	4A/W
511	30	Purchase Case	2023-07-12	Director Comm	A	1196	30-A
511	31	Market Research Report	2023-07-12	Director Comm	B	Nil	31-A/B
512	7	Purchase Case	2023-07-13	Director NWS	E	1199	5-A
512	8	Market Research Report	2023-07-13	Director NWS	F	1199	6-A/E
521	3	Purchase Case	2023-08-08	PI Systems	C	1210	- 3 A/A
513	128	Purchase Case	2023-07-13	Director Comm	A	1198	128-A
513	129	Market Research Report	2023-07-13	Director Comm	B	Nil	129-A/D
514	33	Purchase Case	2023-07-14	Director Comm	A	1197	33-A
514	34	Market Research Report	2023-07-14	Director Comm	B	Nil	34-A/D
515	6	Purchase Case	2023-07-14	Director Sensors	E	1203	6A/B
515	7	Market Research Report	2023-07-14	Director Sensors	F	LDL/MS/02/1	7A/L
516	131	Purchase Case	2023-07-18	Director Comm	A	1200	131-A
516	132	Market Research Report	2023-07-18	Director Comm	B	Nil	132-A/D
517	75	Purchase Case	2023-07-18	Director Sensors	BM	1206	75A/B
517	76	Market Research Report	2023-07-18	Director Sensors	BN	RAVEN2/MS/23/1	76A/L
529	1	Work Order	2023-05-16	SMRWE	A	SMR-WE/NRDI/0911/01/198	1A/P
529	2	Project Proposal	2023-07-18	Director Sensors	B	INTELL/GPI/PP	2A/R
529	3	Purchase Case	2023-08-10	Director Sensors	C	1227	3A/C
519	7	Market Research Report	2023-07-27	Director Sensors	F	MS/TWT/01/02	7A/E
519	6	Purchase Case	2023-07-27	Director Sensors	E	1209	6A
520	1	Project Proposal	\N	\N	\N	fgh	\N
523	134	Purchase Case	2023-08-02	Director Comm	A	1202, 1204 & 1205	134-A/C
523	135	Market Research Report	2023-08-02	Director Comm	B	Nil	135-A/K
529	4	Market Research Report	2023-08-10	Director Sensors	D	GPI/MS/01/1	4A/N
533	78	Purchase Case	2023-08-25	Director Sensors	BP	1228	78 A/D
525	41	Purchase Case	2023-08-02	Director Sensors	Y	1216, 1217 & 1218	41A/D
525	42	Market Research Report	2023-08-02	Director Sensors	Z	VFD/MS/13/3	42A/U
526	21	TA/DA Letter	2023-07-14	HQ COMPAK	X	PN/HQ COMPAK/GENERAL/5191519	21A/B
526	22	TA/DA Form	2023-08-03	Director Sensors	Y	\N	22A/B
526	23	TA/DA Case	2023-08-03	Director Sensors	Z	1219	23A
527	1	Purchase Order	2023-06-22	CICP	A	PN/CICP/SMSD/MTSS/ORD/23/045/7883	1A/B
527	2	Purchase Case	2023-08-04	Director Sensors	B	1220	2A/B
527	3	Market Research Report	2023-08-04	Director Sensors	C	VFDAC/MS/01/1	3A/G
533	79	Market Research Report	2023-08-25	Director Sensors	BQ	RAVEN2/MS/24/1	79 A/U
521	1	Work Order	2023-06-06	DSOF & Marines	A	PN/SOF and Marines Dte/ PROJECTS /1032608	- 1 A/U
521	4	Market Research Report	2023-08-08	PI Systems	D	1210	- 4 A/E
521	2	Project Proposal	2022-12-20	PI SYSTEMS	B	PN/NRDI/GENERAL/2010466	- 2 A/S
518	13	TA/DA Letter	2023-07-06	HQ COMPAK	L	PN/HQ COMPAK/PROJECTS/363245	13 A/B
518	15	TA/DA Case	2023-08-15	Director Sensors	N	1208	15 A
518	14	TA/DA Form	2023-08-15	Director Sensors	M	Nil	14 A/B
518	16	Memo	2023-08-15	Finance	P	RDW/FIN/AO/106/2023	16 A/B
530	21	TA/DA Letter	2023-05-23	HQ COMPAK	X	PN/HQ COMPAK/GENERAL/519519	21 A/D
530	23	TA/DA Case	2023-08-18	Director Sensors	Z	1225	23 A
530	22	TA/DA Form	2023-08-18	Director Sensors	Y	Nil	22 A/B
531	137	Purchase Case	2023-08-21	Director Comm	A	1226	137-A
531	138	Market Research Report	2023-08-21	Director Comm	B	Nil	138-A/D
537	10	Purchase Case	2023-08-28	Director NWS	G	1232	7-A
537	11	Market Research Report	2023-08-28	Director NWS	H	1232	8-A/E
540	13	Purchase Case	2023-08-30	Director NWS	J	1236	9-A
540	14	Market Research Report	2023-08-30	Director NWS	K	1236	10-A/E
535	6	Purchase Case	2023-08-28	Director Sensors	D	1230	6 A/B
539	1	Work Order	2023-06-26	DSOF&M	A	DSOF&M/1376/WO/HH/23/390	1 A/L
535	7	Market Research Report	2023-08-28	Director Sensors	E	MC3/MS/2/01	7 A/G
539	3	Purchase Case	2023-08-30	Director Sensors	C	1235	3 A/C
542	3	Market Research Report	2023-09-07	Director Sensors	C	VFD2/MS/01/1	3 A/G
539	2	Project Proposal	2023-08-11	Director Sensors	B	INTELL/HH1/PP	2 A/Z
543	140	Purchase Case	2023-09-07	Director Comm	A	1239	140-A
543	141	Market Research Report	2023-09-07	Director Comm	B	NIL	141-A/D
539	4	Market Research Report	2023-08-30	Director Sensors	D	HH1/MS/01/1	4 A/M
548	30	Purchase Case	2023-09-08	Director Comm	A	1240 & 1241	30-A/B
538	6	Purchase Case	2023-08-29	PI Systems	G	1233	6 A/A
538	7	Market Research Report	2023-08-29	PI Systems	H	1233	7 A/B
541	18	Purchase Case	2023-08-31	Director Sensors	N	1237	18 A/B
548	31	Market Research Report	2023-09-08	Director Comm	B	NIL	31-A/J
541	19	Market Research Report	2023-08-31	Director Sensors	P	LRFA/MS/06/01	19 A/G
546	1	Purchase Case	2023-09-07	SO Admin	A	1243	1
542	1	Purchase Order	2023-07-26	CICP	A	PN/CICP/SMSD/MTSS/ORD/23/048/8129	1 A/B
546	2	Market Research Report	2023-09-07	SO Admin	A	1243	2
542	2	Purchase Case	2023-09-07	Director Sensors	B	1238	2 A/A
549	5	Purchase Case	2023-09-08	Director Sensors	D	1245	5 A/B
549	6	Market Research Report	2023-09-08	Director Sensors	E	VFDAC/MS/01/2	6 A/H
547	1	Purchase Case	2023-09-07	SO Admin	\N	1244	1
547	2	Market Research Report	2023-09-07	SO Admin	\N	1244	2
551	6	Purchase Case	2023-09-12	Director Sensors	E	1247	5 A/B
550	16	Market Research Report	2023-09-11	Director Sensors	M	BSE-D/MS/01/05	16 A/G
550	15	Purchase Case	2023-09-11	Director Sensors	L	1248	15 A
551	7	Market Research Report	2023-09-12	Director Sensors	F	HH1/MS/02/1	6 A/G
552	2	Purchase Case	2023-09-12	PI Systems	A	1252	A/A
552	3	Market Research Report	2023-09-12	PI Systems	B	1252	A/A
564	27	Market Research Report	2023-09-27	Director Comm	B	Nil	27-A/D
565	143	Purchase Case	2023-09-28	Director Comm	A	1262	143-A
553	81	Purchase Case	2023-09-13	Director Sensors	BR	1253	A
528	37	Purchase Case	2023-11-20	Director NWS	AA	1221	25-A
528	38	Market Research Report	2023-11-20	Director NWS	AB	1221	26-A/E
553	82	Market Research Report	2023-09-13	Director Sensors	BS	Raven2/MS/25/1	A/G
565	144	Market Research Report	2023-09-28	Director Comm	B	Nil	144-A/D
554	9	Purchase Case	2023-09-14	Director Sensors	G	1254	9 A
554	10	Market Research Report	2023-09-14	Director Sensors	H	TWT/MS/03/01	10 A/G
569	29	Purchase Case	2023-10-02	Director Comm	A	1260 & 1269	29-A/B
569	30	Market Research Report	2023-10-02	Director Comm	B	Nil	30-A/H
566	33	Purchase Case	2023-10-28	Director Comm	A	1258 & 1270	33-A/B
566	34	Market Research Report	2023-10-28	Director Comm	B	Nil	34-A/F
557	9	Purchase Case	2023-09-18	Director Sensors	F	1256	9 A
557	10	Market Research Report	2023-09-18	Director Sensors	G	MC3/MS/3/01	10 A/F
577	12	Purchase Case	2023-10-10	Director Sensors	J	1281	12 A
577	13	Market Research Report	2023-10-10	Director Sensors	K	BSE-F/MS/04/01	13 A/E
568	8	Purchase Case	2023-10-02	Director Sensors	F	1271	8 A
555	18	TA/DA Form	2023-09-18	Director Sensors	R	\N	18 A/B
555	19	TA/DA Case	2023-09-18	Director Sensors	S	1255	19 A
555	15	TA/DA Letter	2023-08-18	HQ COMNAV	N	PN/HQ COMNAV/PROJECTS/798791	15 A/C
555	16	TA/DA Letter	2023-08-19	Director Sensors	P	PN/R AND D WING/GENERAL/870953	16 A/C
555	17	TA/DA Letter	2023-08-26	Director Sensors	Q	PN/R AND D WING/GENERAL/976316	17 A/B
568	9	Market Research Report	2023-10-02	Director Sensors	G	VFDAC/MS/03/01	9 A/F
571	1	Work Order	2023-05-25	DSMR(ME)	A	SMR/4021/NASR/164	1-A/E
556	9	Purchase Case	2023-09-18	Director Sensors	G	1257	9 A/B
556	10	Market Research Report	2023-09-18	Director Sensors	H	BSE-F/MS/03/01	10 A/G
558	16	Purchase Case	2023-09-19	Director NWS	L	1263	11-A
558	17	Market Research Report	2023-09-19	Director NWS	M	1263	12-A/E
571	3	Purchase Case	2023-10-04	Director Comm	C	1273	3-A
571	2	Project Proposal	2023-05-23	Director Comm	B	Nil	2-A/H
559	21	Purchase Case	2023-09-19	Director Sensors	Q	1264	A/B
559	22	Market Research Report	2023-09-19	Director Sensors	R	LRFA/MS/07/1	A/M
561	23	Purchase Case	2023-09-22	Director Comm	A	1259	23-A
561	24	Market Research Report	2023-09-22	Director Comm	B	Nil	24-A/D
562	84	Purchase Case	2023-09-25	Director Sensors	BT	1267	A
562	85	Market Research Report	2023-09-25	Director Sensors	BU	Raven2/MS/26/2	A
572	12	Purchase Case	2023-10-04	PI Systems	L	1275	12 A/A
563	84	Purchase Case	2023-09-25	Director Sensors	BT	1267 & 1268	A/C
572	13	Market Research Report	2023-10-04	PI Systems	M	1275	13 A/A
563	85	Market Research Report	2023-09-25	Director Sensors	BU	Raven2/MS/26/1-2	A/N
571	4	Market Research Report	2023-10-04	Director Comm	D	Nil	4-A/H
560	9	Purchase Case	2023-09-20	PI Systems	J	1265	A/A
560	10	Market Research Report	2023-09-20	PI Systems	K	1265	A/G
564	26	Purchase Case	2023-09-27	Director Comm	A	1261	26-A
578	22	Purchase Case	2023-10-11	Director NWS	Q	1282	15-A
578	23	Market Research Report	2023-10-11	Director NWS	R	1282	16-A/E
574	1	Purchase Case	2023-10-05	Director NWS	A	1278	1-A
574	2	Market Research Report	2023-10-05	Director NWS	B	1278	2-A/E
579	11	Purchase Case	2023-10-11	Director Sensors	H	1283	11 A/B
573	9	Purchase Case	2023-10-04	Director Sensors	G	1276 & 1277	9 A/C
573	10	Market Research Report	2023-10-04	Director Sensors	H	HH1/MS/03/02	10 A/S
576	19	Purchase Case	2023-10-09	Director NWS	N	1280	13-A
576	20	Market Research Report	2023-10-09	Director NWS	P	1280	14-A/E
575	6	Purchase Case	2023-10-10	Director Sensors	E	1279	6 A
575	7	Market Research Report	2023-10-10	Director Sensors	F	Radome/MS/02/1	7 A/F
579	12	Market Research Report	2023-10-11	Director Sensors	J	VFDAC/MS/04/01	12 A/G
532	21	TA/DA Letter	2023-07-14	HQ COMPAK	X	PN/ HQ COMPAK/GENERAL/519519	21 A/D
532	22	TA/DA Form	2023-10-16	Director Sensors	Y	Nil	22 A/D
532	23	TA/DA Case	2023-08-16	Director Sensors	Z	1219 & 1225	23 A/B
580	87	Purchase Case	2023-10-17	Director Sensors	BV	1284	87 A/
580	88	Market Research Report	2023-10-17	Director Sensors	BW	Raven2/MS/	88 A/
593	4	Purchase Case	2023-10-25	SO Admin	D	1297	4
581	88	Market Research Report	2023-10-17	Director Sensors	BW	RAVEN2/MS/27/2	88 A/W
581	87	Purchase Case	2023-10-17	Director Sensors	BV	1284 & 1285	87 A/D
582	12	Purchase Case	2023-10-18	Director Sensors	J	1286	12 A
582	13	Market Research Report	2023-10-18	Director Sensors	K	HH1/MS/04/01	13 A/G
583	12	Purchase Case	2023-10-19	Director Sensors	H	1287	12 A
583	13	Market Research Report	2023-10-19	Director Sensors	J	MC3/MS/4/01	13 A/E
593	7	Purchase Case	2023-10-26	SO Admin	G	1300	7
585	9	Purchase Case	2023-10-25	Director Sensors	G	1289 & 1290	9 A/D
587	4	Purchase Case	2023-10-25	Director NWS	C	1292	3-A
587	5	Market Research Report	2023-10-25	Director NWS	D	1292	4-A/E
585	10	Market Research Report	2023-10-25	Director Sensors	H	L_PRO/MS/03/02	10 A/X
588	25	Purchase Case	2023-10-25	Director NWS	S	1293	17-A
588	26	Market Research Report	2023-10-25	Director NWS	T	1293	18-A/E
589	1	Purchase Case	2023-10-24	SO Admin	\N	1294	1
589	2	Market Research Report	2023-10-24	SO Admin	\N	\N	2
593	6	Purchase Case	2023-10-26	SO Admin	F	1299	6
593	9	Market Research Report	2023-10-24	SO Admin	J	1294	9
593	12	Market Research Report	2023-10-25	SO Admin	M	1297	12
593	8	Purchase Case	2023-10-26	SO Admin	H	1301	8
593	5	Purchase Case	2023-10-26	SO Admin	E	1298	5
593	13	Market Research Report	2023-10-26	SO Admin	N	1298	13
593	14	Market Research Report	2023-10-26	SO Admin	P	1299	14
593	15	Market Research Report	2023-10-26	SO Admin	Q	1300	15
593	16	Market Research Report	2023-10-26	SO Admin	R	1301	16
586	12	Purchase Case	\N	PI Systems	L	1291	12-A/B
593	10	Market Research Report	2023-10-25	SO Admin	K	1295	10
593	11	Market Research Report	2023-10-25	SO Admin	L	1296	11
593	3	Purchase Case	2023-10-25	SO Admin	C	1296	3
586	13	Market Research Report	\N	PI Systems	M	1291	13-A/B
593	1	Purchase Case	2023-10-24	SO Admin	A	1294	1
593	2	Purchase Case	2023-10-25	SO Admin	B	1295	2
594	1	Purchase Case	2023-10-27	SO Admin	A	1302	1
594	2	Market Research Report	2023-10-27	SO Admin	B	1302	2
595	36	Purchase Case	2023-10-30	Director Comm	A	1306	36-A
595	37	Market Research Report	2023-10-30	Director Comm	B	NIL	37-A/D
620	9	Purchase Case	2023-12-05	Director Sensors	G	1339	9 A/C
615	4	Market Research Report	2023-11-24	SO Admin	\N	1328	4
615	5	Purchase Case	2023-11-24	SO Admin	\N	1329	5
597	32	Purchase Case	2023-10-30	Director Comm	A	1303, 1304 & 1305	32-A/C
597	33	Market Research Report	2023-10-30	Director Comm	B	Nil	33-A/M
615	6	Market Research Report	2023-11-24	SO Admin	\N	1329	6
615	7	Purchase Case	2023-11-24	SO Admin	\N	1330	7
596	80	TA/DA Letter	2023-10-25	SIG&NW DTE	Nil	PN/SIG AND NW DTE/ GENERAL/1423547	Secret
596	81	TA/DA Form	2023-10-30	Director Sensors	BQ	Nil	81 A/E
596	82	TA/DA Case	2023-10-30	Director Sensors	BR	1307	82 A
598	28	Purchase Case	2023-10-31	Director NWS	U	1310	19-A
598	29	Market Research Report	2023-10-31	Director NWS	V	1310	20-A/E
615	8	Market Research Report	2023-11-24	SO Admin	\N	1330	8
599	9	Purchase Case	2023-11-06	Director Sensors	G	1311	9 A/C
600	7	Purchase Case	2023-11-06	Director NWS	E	1312	5-A
600	8	Market Research Report	2023-11-06	Director NWS	F	1312	6-A/E
601	31	Purchase Case	2023-11-06	Director NWS	W	1313	21-A
601	32	Market Research Report	2023-11-06	Director NWS	X	1313	22-A/E
599	10	Market Research Report	2023-11-06	Director Sensors	H	MS/TWT/01/03	10 A/P
602	35	Purchase Case	2023-11-13	Director Comm	A	1309	35-A
602	36	Market Research Report	2023-11-13	Director Comm	B	NIL	36-A/D
604	6	Purchase Case	2023-11-10	Director Comm	A	1315	6-A
604	7	Market Research Report	2023-11-10	Director Comm	B	Nil	7-A/D
605	34	Purchase Case	2023-11-10	Director NWS	Y	1316	23-A
605	35	Market Research Report	2023-11-10	Director NWS	Z	1316	24-A/E
615	9	Purchase Case	2023-11-24	SO Admin	\N	1331	9
606	13	Market Research Report	2023-11-15	Director Sensors	K	LPRO/MS/04/01	13 A/B
606	12	Purchase Case	2023-11-15	Director Sensors	J	1317	12 A/G
607	9	Purchase Case	2023-11-16	Director Comm	A	1319	9A
607	10	Market Research Report	2023-11-16	Director Comm	B	1319	10A/B
615	10	Market Research Report	2023-11-24	SO Admin	\N	1331	10
615	11	Purchase Case	2023-11-24	SO Admin	\N	1333	11
615	12	Market Research Report	2023-11-24	SO Admin	\N	1333	12
609	9	Purchase Case	2023-11-22	Director Comm	A	1319	9-A
620	10	Market Research Report	2023-12-05	Director Sensors	H	LDL/MS/03/01	10 A/N
609	11	Market Research Report	2023-11-22	Director Comm	B	1319	10-A
609	10	Purchase Case	2023-11-22	Director Comm	A	1322	9-B
609	12	Market Research Report	2023-11-22	Director Comm	B	1322	10-B
610	9	Purchase Case	2023-11-22	Director Comm	A	1319 & 1322	9-A/B
610	10	Market Research Report	2023-11-22	Director Comm	B	1319 & 1322	10-A/B
611	10	Purchase Case	2023-11-22	Director NWS	G	1323	7-A
611	11	Market Research Report	2023-11-22	Director NWS	H	1323	8-A/E
612	40	Purchase Case	2023-11-22	Director NWS	AC	1324	27-A
612	41	Market Research Report	2023-11-22	Director NWS	AD	1324	28-A/E
616	15	Market Research Report	2023-11-29	Director Sensors	L	1334	15 A/F
613	1	Purchase Case	2023-11-22	SO Admin	A	1325	1
613	2	Market Research Report	2023-11-22	SO Admin	A	1325	2
615	1	Purchase Case	2023-11-24	SO Admin	\N	1327	1
615	2	Market Research Report	2023-11-24	SO Admin	\N	1327	2
621	21	Purchase Case	2023-12-05	Director Comm	A	1338	21-A
621	22	Market Research Report	2023-12-05	Director Comm	B	NIL	22-A/D
616	14	Purchase Case	2023-11-29	Director Sensors	K	1334	14 A
618	6	Purchase Case	2023-11-29	Director Sensors	E	1336	6 A/E
618	7	Market Research Report	2023-11-29	Director Sensors	F	GPI/MS/02/1	7 A/AA
622	90	Purchase Case	2023-12-06	Director Sensors	BX	1340	90 A
622	91	Market Research Report	2023-12-06	Director Sensors	BY	\N	91  A/E
619	15	Purchase Case	2023-11-30	Director Sensors	L	1337	15 A/B
619	16	Market Research Report	2023-11-30	Director Sensors	M	HH1/MS/05/01	16 AM
627	14	Market Research Report	2023-12-14	Director NWS	K	1345	10-A/E
627	13	Purchase Case	2023-12-14	Director NWS	J	1345	9-A
623	33	Purchase Case	2023-12-07	Director Sensors	Z	1341	33 A
623	34	Market Research Report	2023-12-07	Director Sensors	AA	MS/RAVEN1/56/1	34 A/E
624	43	Purchase Case	2023-12-08	Director NWS	AE	1342	29-A
624	44	Market Research Report	2023-12-08	Director NWS	AF	1342	30-A/E
625	46	Purchase Case	2023-12-12	Director NWS	AG	1343	31-A
625	47	Market Research Report	2023-12-12	Director NWS	AH	1343	32-A/E
626	9	Purchase Case	2023-12-13	Director Sensors	G	1344	9 A/C
626	10	Market Research Report	2023-12-13	Director Sensors	H	GPI/MS/03/1	10 A/R
628	2	Market Research Report	2023-12-14	Director NWS	B	1347	2-A/E
630	13	Market Research Report	2023-12-20	Director Sensors	L	MS/TWT/04/01	10 A/E
628	1	Purchase Case	2023-12-14	Director NWS	A	1347	1-A
629	4	Purchase Case	2023-12-19	SO Admin	A	1348	4-A
632	12	Purchase Case	2023-12-21	Director Sensors	K	1349 & 1350	12 A/B
630	12	Purchase Case	2023-12-20	Director Sensors	K	1349	12 A
633	16	Purchase Case	2023-12-22	Director NWS	L	1351	11-A
629	5	Market Research Report	2023-12-19	SO Admin	B	1348	5-A
632	13	Market Research Report	2023-12-21	Director Sensors	L	MS/TWT/04/02	13 A/M
633	17	Market Research Report	2023-12-22	Director NWS	M	1351	12-A/E
634	16	Purchase Case	2023-12-22	Director NWS	L	1352	11-A
634	17	Market Research Report	2023-12-22	Director NWS	M	1353	12-A/E
635	20	TA/DA Letter	2023-12-06	R AND D DTE NHQ	S	PN/R AND D DTE/MEETINGS/1546640	20 A/B
635	22	TA/DA Case	2023-12-27	Director Sensors	U	1353	22 A
635	21	TA/DA Form	2023-12-27	Director Sensor	T	\N	21 A/D
636	16	Market Research Report	2023-12-30	Director Sensors	M	LPRO/MS/05/01	16 A
636	15	Purchase Case	2023-12-30	Director Sensors	L	1355	15 A/E
637	13	Market Research Report	2023-12-30	Director Sensors	K	LDL/MS/04/01	13 A/E
637	12	Purchase Case	2023-12-30	Director Sensors	J	1356	12 A/M
638	38	Purchase Case	2024-01-01	Director Comm	A	1357	38-A
638	39	Market Research Report	2024-01-01	Director Comm	B	NIL	39-A/D
639	15	Purchase Case	2024-01-03	Director Sensors	K	1359	15 A/B
639	16	Market Research Report	2024-01-03	Director Sensors	L	MC3/MS/5/01	16 A/G
641	18	Purchase Case	2024-01-05	Director Sensors	N	1360	18 A/B
641	19	Market Research Report	2024-01-05	Director Sensors	P	HH1/MS/06/01	19 A/J
643	5	Purchase Case	2024-01-10	Director Sensors	D	1362	5 A
643	6	Market Research Report	2024-01-10	Director Sensors	E	VFD2/MS/02/01	6 A/E
645	21	Purchase Case	2024-01-11	Director Sensors	Q	1363	21 A
645	22	Market Research Report	2024-01-11	Director Sensors	R	HH1/MS/07/01	22 A/E
646	15	Purchase Case	2024-01-16	Director Sensors	L	1364	15 A/B
646	16	Market Research Report	2024-01-16	Director Sensors	M	LDL/MS/05/01	16 A/J
664	24	Purchase Case	2024-02-16	Director Sensors	S	1389	24 A/B
664	25	Market Research Report	2024-02-16	Director Sensors	T	LRFA/MS/08/01	25 A/J
647	1	Work Order	2023-06-22	NHQ	A	SM/0606/VR STLT/FUND/23/100	1-A/J
680	27	Purchase Case	2024-03-05	Director Sensors	X	1407	27 A
666	15	Market Research Report	2024-02-16	Director Comm	F/B	1390 & 1391	15-A/F
666	14	Purchase Case	2024-02-16	Director Comm	F/A	1390 & 1391	14-A/B
681	25	TA/DA Letter	2024-01-24	DD NAVAIDS R&D Wing	\N	PN/R AND D WING/GENERAL/7150849	Secret
663	21	MEMO	2024-02-07	Director Sensors	R	PN/R AND D WING/GENERAL/1377988	21 A/D
663	22	Purchase Case	2024-02-07	Director Sensors	S	1388	22 A
650	18	Purchase Case	2024-01-23	Director Sensors	N	1369	18 A
650	19	Market Research Report	2024-01-23	Director Sensors	P	LPRO/MS/06/01	19 A/E
663	23	Market Research Report	2024-02-07	Director Sensors	T	LDL/MS/07/01	23 A/E
655	15	Purchase Case	2024-01-30	PI Systems	N	1375	A/A
652	1	Purchase Case	2024-01-24	SO Admin	A	1371	1
652	2	Market Research Report	2024-01-24	SO Admin	A	1371	2
653	50	Market Research Report	2024-01-26	Director NWS	AK	1374	34-A/E
653	49	Purchase Case	2024-01-26	Director NWS	AJ	1374	33-A
651	18	Purchase Case	2024-01-29	Director Sensors	N	1368	18 A/B
651	19	Market Research Report	2024-01-29	Director Sensors	P	LDL/MS/06/01	19 A/J
654	1	Work Order	2024-01-01	CICP	A	ORD/24/001	1-A/B
654	2	Purchase Case	2024-01-29	Director Comm	B	1376, 1377 & 1378	2-A/C
655	16	Market Research Report	2024-01-30	PI Systems	P	1375	A/E
654	3	Market Research Report	2024-01-29	Director Comm	C	NIL	3-A/M
656	4	Purchase Case	2024-01-30	Director NWS	C	1379	3-A
656	5	Market Research Report	2024-01-30	Director NWS	D	1379	4-A/E
670	3	Purchase Case	2024-02-26	Director Comm	C	1396	3-A
670	4	Market Research Report	2024-02-26	Director Comm	D	Nil	4-A/D
659	146	Purchase Case	2024-02-01	Director Comm	A	1382	146-A
659	147	Market Research Report	2024-02-01	Director Comm	B	Nil	147-A/D
660	1	Purchase Case	2024-02-01	SO Admin	A	1384	1
660	2	Market Research Report	2024-02-01	SO Admin	B	\N	2
647	3	Letter	2023-08-08	Dir R&D	C	PN/R AND D DTE/GENERAL/1150592	3-A/B
647	4	Memo	2023-05-18	Dir ET	D	PN/R AND D WING/GENERAL/854326	4-A
660	3	Quotation	2024-01-31	M/s Shah & Sons Traders	C	0055	3
662	21	Purchase Case	2024-02-06	Director Sensors	Q	1387	21 A/C
662	22	Market Research Report	2024-02-06	Director Sensors	R	LPRO/MS/07/01	22 A/P
647	2	Project Proposal	2023-05-10	Dir ET	B	\N	2-A/V
647	6	Market Research Report	2024-02-09	Dir ET	F	1365	6-A/B
647	5	Purchase Case	2024-02-09	Dir ET	E	1365	5-A/G
680	25	TA/DA Letter	2024-01-19	SSO OPS COMCOAST	\N	PN/HQ COASTAL COMMAND/GENERAL/7074811	Secret
671	18	Purchase Case	2024-02-27	Director Sensors	M	1392	18 A
671	19	Market Research Report	2024-02-27	Director Sensors	N	MC3/MS/6/01	19 A/F
649	8	Purchase Case	2024-02-20	Dir ET	G	1367	8-A
649	9	Market Research Report	2024-02-20	Dir ET	H	1367	9-A/B
669	5	Purchase Case	2024-02-26	Director Comm	A	1394	5-A
669	6	Market Research Report	2024-02-26	Director Comm	B	NIL	6-A/D
670	1	Work Order	2023-12-22	DSMR	A	WO/SMR-WE/NDB/F-22/01/629	1-A/K
670	2	Project Proposal	2023-10-05	Director Comm	B	Nil	2-A/L
672	1	Purchase Case	2024-02-27	SO Admin	A	1398	1
672	2	Market Research Report	2024-02-27	SO Admin	A	1398	2
668	149	Purchase Case	2024-02-28	Director Comm	A	1395	149-A
668	150	Market Research Report	2024-02-28	Director Comm	B	NIL	150-A/D
673	1	Purchase Case	2024-02-22	SO Admin	A	1400	1
673	2	Market Research Report	2024-02-22	SO Admin	A	1400	2
667	19	Market Research Report	2024-02-27	PI Systems	R	1393	19-A/E
678	25	Market Research Report	2024-02-29	Director Sensors	T	LPRO/MS/08/02	25 A/U
667	18	Purchase Case	2024-02-27	PI Systems	Q	1393	18-A/A
674	1	Purchase Case	2024-02-26	SO Admin	A	1401	1
674	2	Market Research Report	2024-02-26	SO Admin	A	1401	2
648	11	Purchase Case	2024-02-29	Dir ET	F/J	1366	11-A
648	12	Market Research Report	2024-02-29	Dir ET	F/K	1366	12-A
677	12	Purchase Case	2024-02-29	Director Comm	A	1390	12-A
677	13	Market Research Report	2024-02-29	Director Comm	B	NIL	13-A/D
678	24	Purchase Case	2024-02-29	Director Sensors	S	1402 & 1404	24 A/E
680	26	TA/DA Form	2024-03-05	Director Sensors	W	Nil	26 A/B
681	26	TA/DA Form	2024-03-05	Director Sensors	AA	Nil	26 A/B
681	27	TA/DA Case	2024-03-05	Director Sensors	AB	1408	27 A
682	15	Purchase Case	2024-03-05	Director Sensors	M	1409	15 A/B
682	16	Market Research Report	2024-03-05	Director Sensors	N	MS/TWT/05/01	16 A/G
684	15	Purchase Case	2024-03-06	Director Comm	A	1383 & 1385	15-A/B
684	16	Market Research Report	2024-03-06	Director Comm	B	Nil	16-A/J
685	7	Purchase Case	2024-03-06	Director NWS	E	1411	5-A
685	8	Market Research Report	2024-03-06	Director NWS	F	1411	6-A/F
675	152	Purchase Case	2024-03-07	Director Comm	A	1399	152-A
675	153	Market Research Report	2024-03-07	Director Comm	B	Nil	153-A/D
665	9	Purchase Case	2024-03-25	Director Comm	A	1390	9-A
704	94	Market Research Report	2024-04-16	Director Sensors	CA	RAVEN2/MS/29/1-2	94 A/K
705	28	Market Research Report	2024-04-16	Director Sensors	V	LRFA/MS/09/01	28 A/M
705	27	Purchase Case	2024-04-16	Director Sensors	U	1431	27 A/B
686	25	Market Research Report	2024-03-07	Director Sensors	T	HH1/MS/08/01	25 A/G
686	24	Purchase Case	2024-03-07	Director Sensors	S	1412	24 A
706	28	Purchase Case	2024-04-19	Director Sensors	W	1435	28 A/B
706	29	Market Research Report	2024-04-19	Director Sensors	X	LDL/MS/09/01	29 A/G
687	25	Purchase Case	2024-03-12	Director Sensors	U	1415	25 A/B
707	30	Purchase Case	2024-04-22	Director Sensors	W	1436	30 A/B
687	26	Market Research Report	2024-03-12	Director Sensors	V	LDL/MS/08/01	26 A/J
688	6	Purchase Case	2024-03-12	Director Comm	A	1414	6-A
688	7	Market Research Report	2024-03-12	Director Comm	B	Nil	7-A/B
689	29	TA/DA Letter	2024-03-12	PNTS	AC	PN/PNTS/OPERATIONS/7769398	Secret
717	20	Market Research Report	2024-05-09	Director NWS	P	1447	14-A/E
689	31	TA/DA Form	2024-03-19	Director Sensors	AE	Nil	31 A/B
689	32	TA/DA Case	2024-03-19	Director Sensors	AF	1416	32 A
