2080	M/s Waheed Son’s Remaining Services for construction of Test Tank	1	300000	7	Other
8449	Conference table (8-10 person size) strong wooden base and wooden color top including technology box, projector stand and projector screen	8	350000	7	Other
8448	1.5 ton ceiling type Kenwood Airconditioner with complete duct, fitting and installations	7	350000	7	Other
8446	Office Chairs with wheels (600Wx590Dx950H mm)	6	350000	7	Furniture
8444	False Ceiling 2x2 gypsum for complete ceiling including fitting and fixtures and 08  LED Lights	5	350000	7	Parts
8441	Conference room partition wall, window blinds, Interface Cable & Data points for Lab	2	350000	7	Parts
6719	Digital Vernier Caliper	224	350000	7	Tools / Test Equipment
6746	High speed drill with stand 	251	350000	7	Tools / Test Equipment
6743	Wire stripper	248	350000	7	Tools / Test Equipment
6722	Soldering iron	227	350000	7	Tools / Test Equipment
6697	TTI Bench Power Supply EX752M\nDigital 300W, 2 output 0 – 15V and 0 – 75V, 2A and 4A	202	350000	7	Tools / Test Equipment
6750	1TB Hard Drive External	255	350000	7	Parts
6704	Dell Laptops Inspiron 3576\nCore i7 8550U, 8GB RAM, 2TB HDD and 2GB AMD Dedicated Graphics with 1 year local Dell Warranty	209	350000	7	Office Equipment
6683	Rachet Crimper Tool	188	350000	7	Tools / Test Equipment
6684	Two blade Coax Stripper Tool	189	350000	7	Tools / Test Equipment
6668	Rechargeable drill	173	350000	7	Tools / Test Equipment
6570	Toolkit	75	350000	7	Tools / Test Equipment
6583	Clamp meter	88	350000	7	Tools / Test Equipment
6580	Toolkit	85	350000	7	Tools / Test Equipment
6581	Oscilloscope GW Instek GDS 2102 E\n2 channels, Bandwidth DC 100MHz (-3dB), Rise time 3.5ns\nBandwidth Limit 20 MHz	86	350000	7	Tools / Test Equipment
6582	2.5KVA/2KW Honda Petrol/Gas Generator \n(One genset petrol/natural gas operated, gaskit, battery,  trolley)  	87	350000	7	Machinery/Equipment
6509	Processor Core i7 7700 7th Gen (3.6 GHz Turbo Boost Up to 4.2 GHz (4 Cores/8 Threads), RAM 16GB, Hard Disk Drive 1 TB, GPU Nvidia GTX1060 3GB, Additional Features (DDRW, Wi-Fi, Keyboard & Mouse)	59	350000	7	Parts
6507	Function Generator GW Instek AFG 2112\n0.1Hz to 12 MHz with 0.1 Hz resolution\nSine, Square, Triangular, Noise, Arbitrary waveforms\n20MSa/s sampling rate and 10 bit vertical resolution	57	350000	7	Tools / Test Equipment
4537	Bench Drill Machine	3	350000	7	Tools / Test Equipment
4569	Notice board for project posters	20	350000	7	Other
4560	Network Storage: WD EX2 NAS, WD NAS Harddrive 6TB, Linksys NAS router, TP link LS1005 switch, LAN cables	11	350000	7	Office Equipment
2738	Silicon Tube	7	350000	2	Other
4475	Launcher Sand Blasting & Painting	3	350000	7	Other
6609	Keyboard	114	350000	7	Parts
6608	Mouse	113	350000	7	Parts
6644	Storage boxes medium	149	350000	7	Other
2259	Actuator Transport charges	2	350000	3	Other
2338	Freight/ Handling	9	350000	3	Other
2290	Fathom - X	2	300000	7	Parts
2343	Window roll up blind	5	300000	7	Furniture
2340	Provision and installation of 01 x Ton A.C	2	300000	7	Machinery / Equipment
4557	PC, Ryzen 5 3600, 16GB RAM, SDD, Samsung 256 GB, 2 x Monitor AOC 22B1HS, Graphic \nCard: MSI GT GTX 1650, keyboard & mouse	8	350000	7	Office Equipment
4556	PC, Ryzen 7 3700X, RAM 16GB, 512 GB SSD, 2 x Monitor AOC 22B1HS, keyboard & Mouse	7	350000	7	Office Equipment
4555	Kenwood AC 1.5 ton	6	350000	7	Furniture
4554	Gazebos for UCAV facility	5	350000	7	Other
4553	White boards and soft board	4	350000	7	Other
4552	03 Dispenser utensils with tap 70 liter	3	350000	7	Other
4551	01 Chemical Dispenser unit Table (6 x 4ft)	2	350000	7	Other
4550	02 work tables (8 x 3 ft)	1	350000	7	Furniture
4538	Engine lifter with Wheels	4	350000	7	Machinery/Equipment
4535	Lathe machine (8ft, 1400mm)	1	350000	7	Machinery/Equipment
4533	Jazz Internet device	20	350000	7	Other
4532	Lenovo Thinkbook 15 Ice Lake - 10th Gen Core i5, 04 GB RAM 1 TB HDD, 15.6" Full HD	19	350000	7	Office Equipment
4530	Safe	17	350000	7	Furniture
4525	Blower	12	350000	7	Tools / Test Equipment
4517	Screw driver set (50 in 1)	4	350000	7	Tools / Test Equipment
4529	Acrylic box for desktop CNC & 3D printer	16	350000	7	Other
4527	Seagate Hard Drive 1TB	14	350000	7	Parts
4506	Vacuum Pump	3	350000	7	Other
4486	PC, Intel i3 9100, 8GB RAM DDR4, 128 GB SSD, 19" LCD, DVD ROM, Keyboard & Mouse	14	350000	7	Other
4485	32 GB RAM	13	350000	7	Other
4478	Storage Racks	6	350000	7	Other
4477	Cooler of PC(Aqua 240 CPU)	5	350000	7	Other
4476	Paint Machine	4	350000	7	Other
4474	Torque Wrench	2	350000	7	Other
2285	Remedial Solution for ground water around Test Tank (Pit & Pipelining)	3	300000	7	Parts
2284	Crush	2	300000	2	Other
2283	Sand	1	300000	2	Other
2341	Vinyl Tile Flooring	3	300000	2	Other
1766	PCB Fabrication services for RF PA 15W	24	350000	3	Fabrication
2391	Actuator transport charges	22	350000	3	Other
2296	Mild Steel Pressure Hull (Length 1000mm, Dia 500mm, Thickness 3mm) with internal stiffiner and both end bolted bulk head	1	300000	7	Machinery / Equipment
2396	OAS Printer Toner Refill	27	350000	3	Equipment Repairs & Maintenance
1161	Painting job (Red oxid and sky blue oil paint kerosine oil, brush and other colour)	11	350000	3	Other
878	Laptop repair cost (replacement of LED hinges)	53	350000	3	Equipment Repairs & Maintenance
2337	Generator & UPS Repair Charges	15	350000	3	Equipment Repairs & Maintenance
2405	SBC (Computer Board) Reverse Engineering	1	200000	3	Fabrication
2330	VFD Doors	8	350000	7	Other
2403	DFSF	1	300000	2	POLs
2406	SBC (Computer Board) Stuffing & Assembling	2	200000	7	Parts
2407	SBC (Computer Board) Parts or Components	3	200000	2	Parts
6835	Door lock replacement	4	350000	3	Other
2395	Nitrogen pressure testing of actuator	26	350000	3	Other
2476	Jazz internet recharge INTELL	44	350000	3	Other
2477	Internet charges SPF	45	350000	3	Other
2511	Digital Muffle Furnace, PID Control System, Chamber Size 9.5x9.5x9.5 inch Approx, Element 3500W, Imported Parts, Assembled in PAK, After sales included	1	350000	7	Machinery / Equipment
1302	Reconstruction Work (Wall dismantling, Door removal, door closing , finishing and distemper activity)	1	350000	3	Building Modification
1303	Wooden Flooring (complete activity procurement and installation)	2	350000	3	Building Modification
2440	KADA Soldering Station Repairing	10	350000	3	Equipment Repairs & Maintenance
1490	FALSE CEILING (Complete activity False ceiling procurement and installation)	1	350000	3	Building Repairs & Maintenance
2301	Finishing operation and paint of pressure hull	4	300000	7	Parts
2300	Installation of vent for pressurised air filling for pressure testing of pressure hull	3	300000	7	Machinery / Equipment
2298	Machining, Fabrication and Fitting of all stifiners and end bulk head of pressure hull	2	300000	7	Machinery / Equipment
2404	PLA Material for 3D Printer	1	300000	2	Chemicals
2452	PTFE Tube	21	350000	2	Parts
2534	EDM charges	14	350000	3	Other
2592	Internet charges INTELL & SPF	19	350000	3	Other
2568	Jazz internet NDT Lab	28	350000	3	Other
2668	SUR-17 clamps machining	3	350000	3	Other
2599	Supply & Installation of Steel (cutting, bending, fixing & formwork with 6"x6" Spacing)	2	300000	7	Machinery / Equipment
2598	8" Stone Soiling & Compaction of Soiling on compacted & leveled surface/ground	1	300000	7	Other
2608	Fabrication & Erection of Tank Ladder at NRDI (SS Pipe 1.5" - 14 gauge)	2	300000	7	Parts
2607	Fabrication & Erection of Tank Railing at NRDI (1.5" SS Pipe, Elbow, Base Plate/Pipe Sleeve - 16 gauge)	1	300000	7	Parts
2603	Constrution of Block Masonry Wall with column & plinth beam of PEB shed (Size: H-10 ft x 6") with plaster	2	300000	7	Other
2602	Construction of Precast slab wall with column for office building PEB shed (Size: H-6 ft x 2")	1	300000	7	Machinery / Equipment
2600	Concrete flooring/pouring ratio 1:2:4 with 6" finished bed	3	300000	7	Other
2246	Internet charges RF Lab	22	350000	3	Other
1491	TILE WORK (Tiles, bond, cements and labour)	2	350000	3	Building Repairs & Maintenance
2692	Fabrication of X-band Amplifier PCBs	8	350000	3	Fabrication
2736	Hartford spindle seal replacement	5	350000	3	Equipment Repairs & Maintenance
2794	Rewelding of flanges	27	350000	3	Other
2795	Welding filling of holes of flanges of DB 51	28	350000	3	Other
2798	Hartford spindle seal replacement	31	350000	3	Other
2799	Jazz recharge NDT & RF lab	32	350000	3	Other
2800	Poster printing	33	350000	3	Other
1518	SOURIAU 8D7C15F19PN 19 pin Circular MIL Spec Connector 19P Size 15 JAM Nut PIN Receptacle	5	200000	7	Parts
2742	U clamp for wire stopper	11	350000	7	Parts
2741	M1 actuator pipe 8mm	10	350000	7	Parts
2734	Lipo current and voltage sensor	3	350000	7	Parts
2733	Launcher Capaciter 600 uF	2	350000	7	Parts
2732	PLC Marlin-02 Testbench	1	350000	7	Parts
2745	Gelcoat	14	350000	2	Other
2746	Matt Fiber	15	350000	2	Other
2747	Cobalt	16	350000	2	Other
2748	Paint Brushes	17	350000	2	Other
2749	Mixing cups box	18	350000	2	Other
2735	Petrol for Engine cleanup	4	350000	2	POLs
2737	Compressor clamps	6	350000	2	Other
2739	4140 rod for Marlin 1C standoff	8	350000	2	Other
2743	Fuel for MARLIN generator and compressor	12	350000	2	POLs
2744	Polyester Resin	13	350000	2	Other
2753	Saftey Gloves	22	350000	2	Other
2740	MS rod 32mm snatch block Launcher	9	350000	2	Other
2750	Bench Vise	19	350000	7	Tools / Test Equipment
2751	Dremel Tool Kit	20	350000	7	Tools / Test Equipment
2825	Internet Charges	8	350000	3	Other
2791	Wire cutting of heat sink	24	350000	3	Other
2792	EDM of WR90 flanges	25	350000	3	Other
2793	Wire cut of flanges from waveguide and magic-T	26	350000	3	Other
2801	Printer cartridges refill and repair	34	350000	3	Equipment Repairs & Maintenance
4145	Compression Fitting	17	350000	3	Other
4191	Machining Of Metal Parts(Engine mount, wing mount)	26	350000	3	Other
4194	Ground Leveling	29	350000	3	Building Modification
4228	Internet charges	18	350000	3	Other
2879	Sheet bending operation	33	350000	3	Other
2880	Powder Coating	34	350000	3	Equipment Modification
2890	2 x AC repair, gas refilling and cartridge refilling	44	350000	3	Other
2891	Jazz Recharge INTELL	45	350000	3	Other
4248	Laptop repair services	12	350000	3	Building Repairs & Maintenance
4258	Welding/Fabrication of waveguide components	22	350000	3	Fabrication
4264	Adapter fabrication	2	350000	3	Fabrication
4270	fabrication of waveguide transition	8	350000	3	Fabrication
4271	misc. services for waveguide components	9	350000	3	Other
2941	Freight / Handling	3	350000	3	Other
2938	Internet Charges ar SPF	39	350000	3	Other
4309	PCB Manufacturing charges	47	350000	3	Fabrication
4313	Heat sink milling	51	350000	3	Fabrication
4323	Flanges including fabrication cost Al 1050 (10mm thick billet with wire cutting)	5	350000	3	Fabrication
4324	fabrication of circulator	6	350000	3	Fabrication
4325	fabrication of directional coupler	7	350000	3	Fabrication
4326	fabrication of adapters	8	350000	3	Fabrication
4329	PCB manufacturing for pre-amplifier	3	350000	3	Fabrication
2474	AC repair SPF design room	42	350000	3	Equipment Repairs & Maintenance
4330	PCB manufacturing for biasing circuit	4	350000	3	Fabrication
4331	PCB manufacturing for controller circuit	5	350000	3	Fabrication
4332	Poster for HPM lab	6	350000	3	Other
4334	Jazz internet device	8	350000	3	Other
4348	[SREN001] shipping costs - Air freight Worldwide	13	350000	3	Other
4349	Concrete (without steel) (3000psi) m3	1	350000	3	Building Construction
4350	Crushed Stone (dumpers)	2	350000	3	Building Construction
4351	Labor	3	350000	3	Other
4352	40 ft. shipping container (2nd hand)	4	350000	3	Building Construction
4353	Door frame material (kg)	5	350000	3	Building Construction
4354	Fabrication of shop (labor) 	6	350000	3	Other
4355	Paint and paint application	7	350000	3	Building Modification
4356	Roof insulation (sq. ft.)	8	350000	3	Building Modification
4357	Wiring and lighting	9	350000	3	Building Modification
4373	Jazz internet package	7	350000	3	Other
2836	SS Railing & SS  Ladder for Tank	2	300000	7	Other
7173	UPS	2	160000	7	Office Equipment
7171	Battry	1	160000	7	Office Equipment
4377	Fabrication services of waveguide termination	11	350000	3	Other
4383	PCB Manufacturing of Phase Shifter	17	350000	3	Fabrication
4390	Workshop table size: 10 x 6 ft. height: 32in	1	350000	3	Building Modification
4391	Electrical power socket points (15A)	2	350000	3	Building Modification
4392	ESD mat size: 10 x 6 ft.	3	350000	3	Building Modification
4393	ESD mat size: 4 x 2 ft.	4	350000	3	Building Modification
4394	Wrist Straps for ESD mat	5	350000	3	Building Modification
4395	CO2 type fire extinguisher 3 Kg	6	350000	3	Building Modification
4396	Extension of earthing points	7	350000	3	Building Modification
4397	Wall mounted peg board along with hanging poles size: 9 x 3 ft.	8	350000	3	Building Modification
4398	Storage drawer size: 9 x 3 x 2 \nDrawers 3 x 1 ft.	9	350000	3	Building Modification
4463	Fabrication Services for Power Combiner	6	350000	3	Fabrication
4464	Phase Detector AD8302 PCB fabrication services	7	350000	3	Fabrication
4467	AC gas refill and repair	10	350000	3	Equipment Repairs & Maintenance
4468	Internet Recharge	11	350000	3	Other
4472	10” deep 2”dia anchor hole at distance of one meters in each direction	2	350000	3	Building Modification
4512	Shipping Charges for Parachute Items	5	350000	3	Other
4528	Internet Charges	15	350000	3	Other
4531	Electrical connection extension to workbenches	18	350000	3	Other
4539	Collaboration with PCSIR for regular material testing	1	350000	3	Other
4549	Shipment/Freight Charges	10	350000	3	Transport
4558	Internet monthly recharge	9	350000	3	Other
4565	AC gas refill	16	350000	3	Other
4567	Printer toner refill	18	350000	3	Other
4625	Freight	23	350000	3	Transport
4636	Machining Of Ribs & Bulkheads	11	350000	3	Other
4637	Machining of Pattern (High Density Fiber Board4*8*12mm)	12	350000	3	Other
4653	Machining of Metal Parts(Engine mount,wing mount)	28	350000	3	Other
4719	Freight	15	350000	3	Transport
4721	Plywood covering of open area and 3 x Wooden Workstation in Outer room False \nceiling at serial production facility Insulation (Thermopole) and Plywood paneling at serial Production facility Customized conference table 8' X 3'6" 	2	350000	3	Building Modification
4722	Washroom renovation	3	350000	3	Building Modification
4726	 Drive way Crete installation works 	3	350000	3	Other
4747	Shipping charges	5	350000	3	Other
4725	Earthing work for facility	2	350000	3	Building Modification
4789	Fabrication Services for Horn Antenna	21	350000	3	Fabrication
4897	Vacuum Fitting	42	350000	3	Other
8221	Panaflex Designing.	7	160000	7	Other
4963	Internet charges	35	350000	3	Other
4965	Shipping/Freight	2	350000	3	Transport
4969	Internet Charges	4	350000	3	Other
5040	Shipping charges	2	350000	3	Transport
5042	Fabrication of MR-ZERO Casing assembly	2	350000	3	Fabrication
5085	Powder coating	8	350000	3	Equipment Modification
5146	Freight	6	350000	3	Transport
5187	Laser cutting	3	350000	3	Other
5196	Shipment charges	3	350000	3	Transport
6834	Wiring at SPF	3	350000	3	Other
6833	Plastic coating of manual	2	350000	3	Other
6836	Internet Recharge	5	350000	3	Other
5320	Job ads at rozee.com	1	200000	3	Consultancy
5321	Job ads at Mustakbil.com	1	200000	3	Consultancy
6839	AC gas refill & repair SPF	8	350000	3	Other
6853	Jammer manuals for antenna printing, binding and coating	11	350000	3	Other
5368	Material Charges \r\n- Limepaint: 100 kg\r\n- Oil paint black & white : 5 gallon \r\n- Distemper white  off white : 7 drums \r\n- Tarpentine oil: 10 ltr \r\n- Neel, Emery paper, glue, puttine, malmal cloth as per requirement	2	350000	3	Building Repairs & Maintenance
5367	Labor Charges lump sum white wash of complete house \r\n- Inside & outside walls of residential building with distemper . All window & doors with white oil paint \r\n- white wash of boundery wall front and inside complete with limepaint\r\n- Main gate with black oil paint	1	350000	3	Building Repairs & Maintenance
5369	Transportation charges & pranch charges for staging drum etc.	3	350000	3	Other
6859	Internet charges	3	350000	3	Other
6860	Toner refill	4	350000	3	Other
6870	Field Trials	11	350000	3	Other
5352	Freight/Handling	2	350000	3	Other
5395	Installation & Configuration	8	350000	3	Equipment Installation
5390	Client License	3	350000	3	Other
5524	AC work	6	350000	3	Equipment Repairs & Maintenance
6869	Certificates printing	10	350000	3	Other
5429	DHL Shipping	2	350000	3	Other
6866	Power supply repair	7	350000	3	Other
5525	Toner Refill and printer repair	7	350000	3	Equipment Repairs & Maintenance
5527	Jazz  internet charges	8	350000	3	Other
5523	Washroom work	5	350000	3	Building Repairs & Maintenance
5521	UPS Wiring	3	350000	3	Parts
5529	Hiace for 01 day	1	200000	3	Other
5533	Hiace for 01 day	1	200000	3	Other
5522	Cleaning of labs and SPF	4	350000	3	Other
6881	Oak veneer polish work	3	350000	3	Other
6885	Power wiring with board	7	350000	3	Building Modification
6901	RSNF visit preparation	10	350000	3	Other
5571	Hiace and other vehicles for multiple days	1	200000	3	Other
5573	Rent a car for multiple days	1	200000	3	Other
5574	Rent a car for multiple days	1	200000	3	Other
5578	Refurbishment of mechanical enclosure (set of 17 items)	1	200000	3	Other
5583	SP335EER1-L/TR Interface - Specialized RS-232/485/422 Tnscvr w/ Intrl Term	2	200000	7	Parts
5582	MAX14851AEE+  Digital Isolators Six-Channel Digital Isolator	1	200000	7	Parts
5701	Lathe machine work for log periodic antenna	6	350000	3	Fabrication
5749	Colored print + Lamination + Spiral binding of SOP docs	6	350000	3	Other
5809	Colored print of jammer document	1	350000	3	Other
5816	Rust resistant Dual layer HASL finish PCBs including electronics soldering 	1	350000	3	Fabrication
5875	Hard coating of jammer doc	18	350000	3	Other
5882	Installation of UPS & Internal Wiring	5	350000	3	Equipment Installation
5892	Lathe Machine work & labor charges	10	350000	3	Fabrication
5894	Development/Making	2	350000	3	Fabrication
5925	CNC Machining 	17	350000	3	Fabrication
5926	Laser Cutting	18	350000	3	Fabrication
5928	Laser cutting	2	350000	3	Fabrication
5939	Laser cutting local	3	350000	3	Fabrication
5944	lathe machine work	8	350000	3	Fabrication
5957	Colored print of revised jammer documents	21	350000	3	Other
5958	Hard lamination of jammer documents	22	350000	3	Other
5960	Affidavit for clearance of shipment	24	350000	3	Other
5962	Car puncture/repair work	26	350000	3	Other
5963	Car service	27	350000	3	Equipment Repairs & Maintenance
5964	Oil filter and air filter (41010 genuine parts replacement)	28	350000	3	Equipment Repairs & Maintenance
6046	PCB manufacturing	80	350000	3	Fabrication
6054	Installation of UPS & Internal Wiring	88	350000	3	Equipment Installation
6095	Poster printing	16	350000	3	Other
6096	Paint for profi base	17	350000	3	Fabrication
6104	Welding charges for UAV scaled down	8	350000	3	Fabrication
6176	Casing manufacturing for 8W PA	4	350000	3	Fabrication
6177	Powder coating	5	350000	3	Fabrication
6178	Wooden mold repair	6	350000	3	Fabrication
6179	IPC replacement with new fan casing	7	350000	3	Equipment Repairs & Maintenance
6180	Laser cutting of front and back casing	8	350000	3	Fabrication
6185	Tellies/Tags for jammer buttons and equipment referecing	13	350000	3	Other
6186	Air Filter, oil filter and AC repair	14	350000	3	Equipment Repairs & Maintenance
6251	Vehicle repair work	22	350000	3	Equipment Repairs & Maintenance
6252	AC repair	23	350000	3	Equipment Repairs & Maintenance
6240	brushes	11	350000	2	Fabrication
6260	laser cutting front & grey color	31	350000	3	Fabrication
6279	PCB casing manufacturing charges	13	350000	3	Fabrication
6280	Vehicle repair services (puncture, ignition self)	14	350000	3	Equipment Repairs & Maintenance
6281	Miscellaneous charges for FATs	15	350000	3	Meals/Refreshments
6284	Laser cutting GPS & Reactive Jamming casing	18	350000	3	Fabrication
6325	Gas welding for log periodic antenna	8	350000	3	Fabrication
6326	PCB Fabrication including substrate	9	350000	3	Fabrication
6327	PCB Fabrication including substrate	1	350000	3	Fabrication
6352	Stickers printing for equipment	17	350000	3	Other
6356	Flyers printing for hiring	21	350000	3	Other
6374	N Type Male RG58 with making	17	350000	3	Parts
6376	SOP Document Print, Coat & Spiral Binding	19	350000	3	Other
6380	Receiver Step Attenuator port 2, electronic, 30dB in 10dB steps	1	350000	3	Parts
6410	Engineering, Design, Integration cost & Labor	3	350000	3	Transport
6418	Electrical Cabling complete inside Faraday Cage including lightning for the wooden workstations, Ethernet points and Shielded cabling	2	350000	3	Equipment Repairs & Maintenance
6420	Complete hall area porcelain tiles	1	350000	3	Building Modification
6421	False ceiling	1	350000	3	Building Modification
6422	Wall paint	1	350000	3	Building Modification
6423	Room partition planks with door	1	350000	3	Building Modification
6424	Electric works complete lab	1	350000	3	Building Modification
6427	Room 105 lab development/ upgradation (06 items)	1	350000	3	Building Modification
6428	Room 105 lab development/ upgradation (02 items)	1	350000	3	Building Modification
6431	Vinyl Flooring (306 sq. ft.) with installation	2	350000	3	Building Modification
6438	Shipping	3	350000	3	Transport
6457	‘AZ360’ 360º azimuth rotation range 	2	350000	3	Parts
6458	‘EL90’ 90º elevations angle 	3	350000	3	Parts
6460	‘MOTION CONTROL’ Servo Speed Control	5	350000	3	Parts
6463	B15 (Sat PC I)	8	350000	3	Other
6464	PC-Software for ‘LEOs’ ‘SatPCl’	9	350000	3	Other
6480	‘AZ360’ 360º azimuth rotation range 	4	350000	3	Software
6481	‘EL90’ 90º elevations angle 	5	350000	3	Software
6482	‘DATA’ RS232 Interface	6	350000	3	Software
6483	‘MOTION CONTROL’ Servo Speed Control	7	350000	3	Software
6670	Printing of poster for lab	175	350000	3	Other
6674	Printing of books	179	350000	3	Other
6789	CAT6-04 Pair, 200 ft for OAS Machine & installation charges	2	350000	3	Equipment Installation
6783	Drilling work	288	350000	3	Fabrication
4724	Launcher Work area Extension and earth filling work and extension in fiber shed 	1	350000	3	Building Modification
7095	Shifting of water pipeline	3	300000	7	Other
7094	Excavation work	2	300000	7	Other
7150	ShipmentFreight, Shipment Handling and Export processing at both ports	3	350000	3	Other
7153	ShipmentFreight, Shipment Handling and Export processing at both ports	3	350000	3	Other
7157	ShipmentFreight, Shipment Handling and Export processing at both ports	3	350000	3	Other
8687	Teflon Rod (20mm)	24	350000	2	Raw Material
7165	Replacement of inner AC unit in room 117	1	350000	3	Equipment Repairs & Maintenance
7170	Replacement of circuit breaker of AC in NDT lab room 103	3	350000	3	Equipment Repairs & Maintenance
7167	Replacement of door lock room 115	2	350000	3	Other
7175	TA/DA of SRT Muhammad Asif (M/s RIMS Jajja visit)	1	350000	3	Travel/Boarding/Lodging
7183	Power coating & laser cutting	14	350000	3	Fabrication
7181	TA/DA Waleed bin Yousuf (JNB Ormara visit - 27 Feb to 03 Mar 20)	1	350000	3	Travel/Boarding/Lodging
7182	TA/DA Ahmed Ali (JNB Ormara visit - 27 Feb to 03 Mar 20)	1	350000	3	Travel/Boarding/Lodging
7188	TA/DA Jawwad Zahed (JNB Ormara visit - 27 Feb to 03 Mar 20)	1	350000	3	Travel/Boarding/Lodging
7189	TA/DA Rashad Reyaz (JNB Ormara visit - 27 Feb to 03 Mar 20)	1	350000	3	Travel/Boarding/Lodging
7190	TA/DA Wamiq Sheikh (JNB Ormara visit - 27 Feb to 03 Mar 20)	1	350000	3	Travel/Boarding/Lodging
7192	TA/DA Hamza Hashmi (JNB Ormara visit - 27 Feb to 03 Mar 20)	1	350000	3	Travel/Boarding/Lodging
7194	TA/DA Muhammad Asif (JNB Ormara visit - 27 Feb to 03 Mar 20)	1	350000	3	Travel/Boarding/Lodging
7195	TA/DA M Iftikhar (JNB Ormara visit - 27 Feb to 03 Mar 20)	1	350000	3	Travel/Boarding/Lodging
7198	TA/DA Waleed bin Yousuf (Turbat Visit - 21 to 24 Apr 20)	1	350000	3	Travel/Boarding/Lodging
7199	TA/DA Ahmed Ali (Turbat Visit - 21 to 24 Apr 20)	1	350000	3	Travel/Boarding/Lodging
7205	TA/DA Wamiq Sheikh (Turbat Visit - 21 to 24 Apr 20)	1	350000	3	Travel/Boarding/Lodging
7207	TA/DA Muhammad Asif (Turbat Visit - 21 to 24 Apr 20)	1	350000	3	Travel/Boarding/Lodging
7209	TA/DA M Iftikhar (Turbat Visit - 21 to 24 Apr 20)	1	350000	3	Travel/Boarding/Lodging
7211	Ac 4 ton complete service and gas recharge	1	350000	3	Equipment Repairs & Maintenance
7179	Brass raw material & manufacturing - LPDA	12	350000	3	Fabrication
7212	Lunch Nathiagali 25 Mar 19	1	350000	2	Other
7227	Lunch & Tea Nathiagali 27 Nov 19	8	350000	2	Other
7223	Lunch Nathiagali 26 Nov 19	6	350000	2	Other
7220	Lunch Gharo 02 Nov 19	5	350000	2	Other
7216	LunchNathiagali 29 Jun 19	3	350000	2	Other
7215	Lunch Nathiagali 27 Jun 19	2	350000	2	Other
7391	Installation of cameras, projectors bracket & sound system	13	250000	3	Equipment Installation
7495	TA/DA and airfare M Furqan Siddiqui	2	350000	3	Travel/Boarding/Lodging
7489	TA/DA and airfare Rashad Reyaz	1	350000	3	Travel/Boarding/Lodging
7505	Cabiling, Harnessing and Installation Services	6	250000	3	Equipment Installation
7571	MS structure size L=23FT*H=10FT*W= 7ft	1	250000	3	Other
7572	Fiber structure size: L=32ft*H= 10ft*W= 7ft	2	250000	3	Other
7573	Extra floor work	3	250000	3	Building Repairs & Maintenance
8706	Rivnuts	43	350000	7	Parts
7574	Additional camera fixing work	4	250000	3	Other
7588	Dismantling and re-installation of 01x old standing AC	7	250000	3	Equipment Installation
7593	Development of resolver to digital prototype	1	200000	3	Consultancy
7595	Development of synchro to digital converter	1	200000	3	Consultancy
7901	Freight/handling	3	350000	3	Transport
7673	AC Service	2	250000	3	Equipment Repairs & Maintenance
7674	Leak Repair	3	250000	3	Equipment Installation
7675	Gas Recharge	4	250000	3	Equipment Repairs & Maintenance
7678	Circuit Repair	1	250000	3	Equipment Repairs & Maintenance
7679	Gas Recharge and Valve change	2	250000	3	Equipment Repairs & Maintenance
7180	Brass raw material & manufacturing - Yagi Antenna	13	350000	3	Fabrication
6872	Jammer Manual printing	1	350000	3	Other
4471	Concrete Floor for steel fabrication (33’x20’) Earth filling, Stone pitching and concreting	1	350000	3	Building Modification
8869	Zip tie	14	350000	2	Raw Material
7773	Installation of lugage carrier on roof top	1	350000	3	Equipment Modification
7774	Fabrication and installation of mounts on right side and roof top	2	350000	3	Equipment Modification
7775	Installation of antenna connector and cable rigging	3	350000	3	Equipment Modification
7776	Fabrication, painting and installation of ladder on rear side	4	350000	3	Equipment Modification
7777	Fabrication and installation of partition walls with fabric coating	5	350000	3	Equipment Modification
7778	Removal of passenger seats	6	350000	3	Equipment Modification
7779	Fabrication and installation of table as per drawing	7	350000	3	Equipment Modification
7799	Internet, cable & gas service charges	4	350000	3	Other
8686	Thinner	23	350000	2	Raw Material
7801	Black cartridge refill for printer	6	350000	3	Equipment Repair & maintenance
7803	VSS Manual Photocopy	8	350000	3	Other
7808	AC repair	13	350000	3	Building Repairs & Maintenance
7834	Labor (steel bender/fixer, shuttering & mason works)	2	350000	3	Equipment Installation
7835	Transportation of material	3	350000	3	Equipment Installation
7837	Provision and installation of revolving operator chair	8	350000	3	Equipment Modification
7838	Provision and installation of 40” LED on front partition	9	350000	3	Equipment Modification
7839	Rigging of power supply from vehicle power system to command center and LED	10	350000	3	Equipment Modification
7840	Provision and installation of invertor for LED supply	11	350000	3	Equipment Modification
7841	Provision and installation of alternate power supply system for operation through generator	12	350000	3	Equipment Modification
7843	Fabrication of stowage for generator in store	14	350000	3	Equipment Modification
7844	Capacity enhancement of power system	15	350000	3	Equipment Modification
7845	Concrete floor for GRP Fabrication (37’x26’) Earth filling ,Stone Pitching and concreting	1	350000	3	Building Modification
7916	Habitability charges (cleaning gear & refreshments)	15	350000	3	Other
7846	Canopy for GRP Fabrication Area (37’x26’x12’) Pipe support structure & 2mm fiber glass sheet	2	350000	3	Building Modification
7708	Pipe for Wash Basin	1	160000	3	Other
7709	Sannitory Labor Work	2	160000	3	Other
7726	Microwave oven Dawlence	1	160000	3	Other
7750	Sink Mixture	3	160000	3	Other
7749	Deep Fryer	2	160000	3	Other
