1721	48	LNA Ro-43508,0.8mm,35 micron, HASL, Normal 2-Layers	40000	1	num	16215	LNA Ro-43508,0.8mm,35 micron, HASL, Normal 2-Layers	11025
1721	49	Laptop repairing	28000	1	num	16216	Laptop repairing	11026
1722	1	Arduino Pro Mega	5000	3	num	16217	Arduino Pro Mega	10976
1722	2	I2C Module	305	2	num	16218	I2C Module	10978
1722	3	Bread Board	650	2	num	16219	Bread Board	10980
1722	4	JS connector Male & Female (6pin)	52	6	num	16220	JS connector Male & Female (6pin)	10981
1722	5	Jumper wire Male & Female	8	20	num	16221	Jumper wire Male & Female	10982
1722	6	Alumina Crucibles	40000	1	num	16222	Alumina Crucibles	10983
1722	7	nichrome wire	25000	1	num	16223	nichrome wire	10984
1722	8	High power supply	40000	1	num	16224	High power supply	10985
1722	10	Acrylic sheet 8ft x 4 ft (8mm)	50000	1	num	16226	Acrylic sheet 8ft x 4 ft (8mm)	10987
1722	11	Acrylic sheet 8ft x 4 ft (6mm)	35000	1	num	16227	Acrylic sheet 8ft x 4 ft (6mm)	10988
1722	12	Bonding Adhesive	18500	1	num	16228	Bonding Adhesive	10989
1722	13	UV protected covering	5800	10	num	16229	UV protected covering	10990
1722	14	Tape	9000	1	num	16230	Tape	10991
1722	15	Signal Wire 24/26 AWG 100ft	2500	4	num	16231	Signal Wire 24/26 AWG 100ft	10992
1722	16	Buck Convertor XL-4016	1350	4	num	16232	Buck Convertor XL-4016	10993
1722	17	Fiberglass Veroboard	400	8	num	16233	Fiberglass Veroboard	10994
1722	18	Terminal Blocks 2pin	30	50	num	16234	Terminal Blocks 2pin	10995
1722	19	Terminal Blocks 5pin	200	50	num	16235	Terminal Blocks 5pin	10996
1722	20	Female Headers 2x40	80	20	num	16236	Female Headers 2x40	10997
1722	21	Male Headers 2x40	65	20	num	16237	Male Headers 2x40	10998
1722	22	Female Headers 1x40	55	40	num	16238	Female Headers 1x40	10999
1722	23	Male Headers 1x40	25	40	num	16239	Male Headers 1x40	11000
1722	25	JST-3pin Female Cable	25	50	num	16241	JST-3pin Female Cable	11002
1722	26	Molex 4-pin Male Header Female Cable Pair	70	50	num	16242	Molex 4-pin Male Header Female Cable Pair	11003
1722	27	JST-5pin Male Cable	98	20	num	16243	JST-5pin Male Cable	11004
1722	28	JST-5pin Female Header	20	20	num	16244	JST-5pin Female Header	11005
1722	29	XLR 2-Pin External Connector Pair	200	20	num	16245	XLR 2-Pin External Connector Pair	11006
1722	30	XLR 4-Pin External Connector Pair	200	20	num	16246	XLR 4-Pin External Connector Pair	11007
1722	31	XLR 7-Pin External Connector Pair	200	20	num	16247	XLR 7-Pin External Connector Pair	11008
1722	32	Single Op-Amp CA3130	280	10	num	16248	Single Op-Amp CA3130	11009
1722	33	Single Op-Amp TL081	80	20	num	16249	Single Op-Amp TL081	11010
1722	34	Quad Op-Amp TL084	85	20	num	16250	Quad Op-Amp TL084	11011
1722	35	16 Pin IC Base	20	30	num	16251	16 Pin IC Base	11012
1722	36	14 Pin IC Base	20	30	num	16252	14 Pin IC Base	11013
1722	38	1206 SMD Resistor 10KOhm 100pack	300	1	num	16254	1206 SMD Resistor 10KOhm 100pack	11015
1722	39	Scissor	400	2	num	16255	Scissor	11016
1724	1	HP Core i5 13GEN 16 GB RAM, 500 GB SSD Laptop	208000	1	num	16269	HP Core i5 13GEN 16 GB RAM, 500 GB SSD Laptop	11027
1725	1	HP Core i5 13GEN 16 GB RAM, 500 GB SSD Laptop	212000	1	num	16272	HP Core i5 13GEN 16 GB RAM, 500 GB SSD Laptop	11027
1725	2	HP color printer	82000	1	num	16273	HP color printer	11028
1733	12	Coil outsource machining charges	17250	1	num	16301	Coil outsource machining charges	11048
1725	3	Desktop PC core i5 8GB RAM,512 GB HDD	110000	1	num	16274	Desktop PC core i5 8GB RAM,512 GB HDD	11029
1726	1	HP Core i7 13 GEN, 16 GB RAM, 1TB SSD Laptop	270000	1	num	16275	HP Core i7 13 GEN, 16 GB RAM, 1TB SSD Laptop	11030
1726	2	HP Printer Black n White	35000	1	num	16276	HP Printer Black n White	11031
1726	3	Scanner	45000	1	num	16277	Scanner	11032
1727	1	HP Core i7 13 GEN, 16 GB RAM, 1TB SSD Laptop	280000	1	num	16278	HP Core i7 13 GEN, 16 GB RAM, 1TB SSD Laptop	11030
1727	2	HP Printer Black n White	43000	1	num	16279	HP Printer Black n White	11031
1727	3	Scanner	48000	1	num	16280	Scanner	11032
1728	1	HP Core i7 13 GEN, 16 GB RAM, 1TB SSD Laptop	276000	1	num	16281	HP Core i7 13 GEN, 16 GB RAM, 1TB SSD Laptop	11030
1728	2	HP Printer Black n White	39000	1	num	16282	HP Printer Black n White	11031
1728	3	Scanner	45000	1	num	16283	Scanner	11032
1729	1	50 MBPS (Shared Connection)	8000	1	mon	16284	50 MBPS (Shared Connection)	11033
1729	2	Router 5G (03) 10000/ per	10000	3	num	16285	Router 5G (03) 10000/ per	11034
1729	3	Installation with GPON Fiber	10000	1	num	16286	Installation with GPON Fiber	11035
1730	1	Biological Safety Cabinet Model: BSC-1500IIIX MFG: BioBase	2100000	1	num	16287	Biological Safety Cabinet Model: BSC-1500IIIX MFG: BioBase	11036
1731	1	Biological Safety Cabinet Model: BSC-1500IIIX MFG: BioBase	2550000	1	num	16288	Biological Safety Cabinet Model: BSC-1500IIIX MFG: BioBase	11036
1732	1	Biological Safety Cabinet Model: BSC-1500IIIX MFG: BioBase	2800000	1	num	16289	Biological Safety Cabinet Model: BSC-1500IIIX MFG: BioBase	11036
1733	1	High Manual Precision Machine vise	62012	1	set	16290	High Manual Precision Machine vise	11037
1733	2	Rail guide	22381	2	num	16291	Rail guide	11038
1733	3	Tungsten Rhenium Wire 3 0.25mm-0.5mm	8004	10	m	16292	Tungsten Rhenium Wire 3 0.25mm-0.5mm	11039
1733	4	Polyvinyl alcohol (PVA) liquid	2875	1	ltr	16293	Polyvinyl alcohol (PVA) liquid	11040
1734	11	Raw material for barrel	4750	4	num	16312	Raw material for barrel	11047
1734	12	Coil outsource machining charges	18000	1	num	16313	Coil outsource machining charges	11048
1734	7	Copper foil 0.2mm-0.2mm	2800	10	m	16308	Copper foil 0.2mm-0.2mm	11043
1733	11	Raw material for barrel	4439	4	num	16300	Raw material for barrel	11047
1733	10	copper electrode	5750	3	num	16299	copper electrode	11046
1733	9	Chemical storage container	2645	10	num	16298	Chemical storage container	11045
1733	8	Metal fastners	29	500	num	16297	Metal fastners	11044
1733	7	Copper foil 0.2mm-0.2mm	2645	10	m	16296	Copper foil 0.2mm-0.2mm	11043
1733	6	Paraffin Wax soft	4025	1	num	16295	Paraffin Wax soft	11042
1733	5	Polyvinyl alcohol (PVA) Powder	2875	1	num	16294	Polyvinyl alcohol (PVA) Powder	11041
1734	1	High Manual Precision Machine vise	65000	1	set	16302	High Manual Precision Machine vise	11037
1734	2	Rail guide	25000	2	num	16303	Rail guide	11038
1734	3	Tungsten Rhenium Wire 3 0.25mm-0.5mm	8200	10	m	16304	Tungsten Rhenium Wire 3 0.25mm-0.5mm	11039
1734	4	Polyvinyl alcohol (PVA) liquid	3000	1	ltr	16305	Polyvinyl alcohol (PVA) liquid	11040
1734	5	Polyvinyl alcohol (PVA) Powder	3000	1	num	16306	Polyvinyl alcohol (PVA) Powder	11041
1734	6	Paraffin Wax soft	4500	1	num	16307	Paraffin Wax soft	11042
1735	4	Polyvinyl alcohol (PVA) liquid	3250	1	ltr	16317	Polyvinyl alcohol (PVA) liquid	11040
1734	8	Metal fastners	30	500	num	16309	Metal fastners	11044
1734	9	Chemical storage container	2800	10	num	16310	Chemical storage container	11045
1734	10	copper electrode	5950	3	num	16311	copper electrode	11046
1735	1	High Manual Precision Machine vise	68500	1	set	16314	High Manual Precision Machine vise	11037
1735	2	Rail guide	27500	2	num	16315	Rail guide	11038
1735	3	Tungsten Rhenium Wire 3 0.25mm-0.5mm	8300	10	m	16316	Tungsten Rhenium Wire 3 0.25mm-0.5mm	11039
1748	39	Locknut	7475	2	set	16396	Locknut	11103
1735	5	Polyvinyl alcohol (PVA) Powder	3250	1	num	16318	Polyvinyl alcohol (PVA) Powder	11041
1735	6	Paraffin Wax soft	4850	1	num	16319	Paraffin Wax soft	11042
1735	7	Copper foil 0.2mm-0.2mm	3000	10	m	16320	Copper foil 0.2mm-0.2mm	11043
1735	8	Metal fastners	32	500	num	16321	Metal fastners	11044
1735	9	Chemical storage container	3000	10	num	16322	Chemical storage container	11045
1735	10	copper electrode	6200	3	num	16323	copper electrode	11046
1735	11	Raw material for barrel	5000	4	num	16324	Raw material for barrel	11047
1735	12	Coil outsource machining charges	19500	1	num	16325	Coil outsource machining charges	11048
1741	1	HP Core i7 13 GEN, 16 GB RAM, 1TB SSD Laptop	400000	1	num	16331	HP Core i7 13 GEN, 16 GB RAM, 1TB SSD Laptop	11049
1741	2	afdadsfads	500000	1	num	16332	afdadsfads	11050
1742	1	HP Core i7 13 GEN, 16 GB RAM, 1TB SSD Laptop	45456	1	num	16333	HP Core i7 13 GEN, 16 GB RAM, 1TB SSD Laptop	11049
1742	2	afdadsfads	45456	1	num	16334	afdadsfads	11050
1743	1	HP Core i7 13 GEN, 16 GB RAM, 1TB SSD Laptop	0	1	num	16335	HP Core i7 13 GEN, 16 GB RAM, 1TB SSD Laptop	11049
1743	2	afdadsfads	0	1	num	16336	afdadsfads	11050
1744	1	printer	75000	1	num	16337	printer	11051
1744	2	scanner	35000	2	num	16338	scanner	11052
1744	3	keyboard	1500	4	num	16339	keyboard	11053
1745	2	Prime 37 Resin	373054	2	set	16341	Prime 37 Resin	11059
1745	3	Fuel charges	325	15	ltr	16342	Fuel charges	11060
1745	4	EDM Machining	9775	1	num	16343	EDM Machining	11061
1745	1	O Ring Seal	1726	1	num	16340	O Ring Seal	11058
1745	5	Drill EDM	4600	1	num	16344	Drill EDM	11062
1745	6	Vacuum Bagging 100m	97463	1	num	16345	Vacuum Bagging 100m	11063
1746	1	O Ring Seal	2000	1	num	16346	O Ring Seal	11058
1746	2	Prime 37 Resin	385000	2	set	16347	Prime 37 Resin	11059
1746	3	Fuel charges	350	15	ltr	16348	Fuel charges	11060
1748	1	Solder Iron 120W	1725	1	num	16358	Solder Iron 120W	11064
1746	5	Drill EDM	4750	1	num	16350	Drill EDM	11062
1748	2	Wire mesh 6mm	104	30	num	16359	Wire mesh 6mm	11065
1748	3	Wire mesh 10mm	115	30	num	16360	Wire mesh 10mm	11066
1746	4	EDM Machining	10000	1	num	16349	EDM Machining	11061
1746	6	Vacuum Bagging 100m	100000	1	num	16351	Vacuum Bagging 100m	11063
1747	1	O Ring Seal	2500	1	num	16352	O Ring Seal	11058
1747	2	Prime 37 Resin	400000	2	set	16353	Prime 37 Resin	11059
1747	3	Fuel charges	500	15	ltr	16354	Fuel charges	11060
1747	4	EDM Machining	10000	1	num	16355	EDM Machining	11061
1747	5	Drill EDM	5000	1	num	16356	Drill EDM	11062
1747	6	Vacuum Bagging 100m	100000	1	num	16357	Vacuum Bagging 100m	11063
1748	4	Heat shrink 2mm	69	20	num	16361	Heat shrink 2mm	11067
1748	5	Heat shrink 3mm	92	20	num	16362	Heat shrink 3mm	11068
1748	6	Heat shrink 4mm	92	20	num	16363	Heat shrink 4mm	11069
1748	7	Heat shrink 5mm	58	10	num	16364	Heat shrink 5mm	11070
1748	8	Heat shrink 10mm	81	5	num	16365	Heat shrink 10mm	11071
1748	9	Heat shrink 15mm	92	5	num	16366	Heat shrink 15mm	11072
1748	10	Heat shrink 20mm	115	5	num	16367	Heat shrink 20mm	11073
1748	11	Storage boxes	518	10	num	16368	Storage boxes	11074
1748	12	8dBi Antenna SMA male female connector	625	24	num	16369	8dBi Antenna SMA male female connector	11075
1748	13	AC-DC Single output enclosed power supply	21852	1	num	16370	AC-DC Single output enclosed power supply	11076
1749	1	Solder Iron 120W	1800	1	num	16403	Solder Iron 120W	11064
1748	15	Hobby Wing ESC	5175	6	num	16372	Hobby Wing ESC	11078
1748	16	1655 CF props	4600	3	num	16373	1655 CF props	11079
1748	17	CF tubes	6900	3	num	16374	CF tubes	11080
1748	18	Aluminum Alloy Control Servo Arm Horn	2070	3	num	16375	Aluminum Alloy Control Servo Arm Horn	11081
1748	19	Tungsten Carbide Rotary Point Burr tool set	9488	2	num	16376	Tungsten Carbide Rotary Point Burr tool set	11082
1748	20	Peel ply roll 100 meters	69000	1	num	16377	Peel ply roll 100 meters	11083
1748	21	8-19mm Wire Tube Machinery Cleaning Brush Rust Cleaner	3243	1	num	16378	8-19mm Wire Tube Machinery Cleaning Brush Rust Cleaner	11084
1748	22	Damaged Nut Bolt Remover set	9405	1	set	16379	Damaged Nut Bolt Remover set	11085
1748	23	20mm Long Nib Head Markers For Metal Perforating	2300	3	set	16380	20mm Long Nib Head Markers For Metal Perforating	11086
1748	24	SS grub screws, counter sunk, bolt and washers M1.6xM8	10350	2	num	16381	SS grub screws, counter sunk, bolt and washers M1.6xM8	11087
1748	25	Multi-Spline Screw Extractor Set Hex Head Bolt Remover	18975	1	set	16382	Multi-Spline Screw Extractor Set Hex Head Bolt Remover	11088
1748	26	Carbon Fiber Solid control Rod	2875	10	set	16383	Carbon Fiber Solid control Rod	11089
1748	27	Automatic Centre Punch	1725	2	num	16384	Automatic Centre Punch	11090
1748	28	Metal Iron Clevis Pull Rod Connector Clamp Horn M2 - M3	748	20	set	16385	Metal Iron Clevis Pull Rod Connector Clamp Horn M2 - M3	11092
1748	29	M3-M12 2D Fastening Thread repair	30	200	num	16386	M3-M12 2D Fastening Thread repair	11093
1748	30	M2 M2.5 M3 Rod End RC Ball Joint Link With Screw Set	325	50	num	16387	M2 M2.5 M3 Rod End RC Ball Joint Link With Screw Set	11094
1748	31	High Quality Ball Link Plier	2162	3	num	16388	High Quality Ball Link Plier	11095
1748	32	Metal Servo Arm Linkage Joint	978	12	num	16389	Metal Servo Arm Linkage Joint	11096
1748	33	2 Flute Tungsten solid carbide Tapered Ball Nose End Mills	4658	3	num	16390	2 Flute Tungsten solid carbide Tapered Ball Nose End Mills	11097
1748	34	Carbon fiber hollow rod 12mm	4025	15	num	16391	Carbon fiber hollow rod 12mm	11098
1748	35	1 Pair Plastic RC Servo Covering Protective Cover	4025	10	set	16392	1 Pair Plastic RC Servo Covering Protective Cover	11099
1748	36	Stainless Steel Solid Ball Bearing	5980	1	set	16393	Stainless Steel Solid Ball Bearing	11100
1748	37	Servo connector bracket mount	3680	2	set	16394	Servo connector bracket mount	11101
1748	38	Wheels	8625	6	num	16395	Wheels	11102
1748	40	Neodium Magnets	5175	1	set	16397	Neodium Magnets	11104
1748	41	Hinge	4600	3	num	16398	Hinge	11105
1748	42	Crimping tool with aluminum sleeves	16675	1	num	16399	Crimping tool with aluminum sleeves	11106
1748	43	Mega phone	9200	1	num	16400	Mega phone	11107
1748	44	Screws, locks and grubs	4600	1	set	16401	Screws, locks and grubs	11108
1748	45	rubber seal	5405	1	num	16402	rubber seal	11109
1748	14	Motor GARTT 5210	21854	6	num	16371	Motor GARTT 5210	11077
1749	2	Wire mesh 6mm	108	30	num	16404	Wire mesh 6mm	11065
1749	3	Wire mesh 10mm	120	30	num	16405	Wire mesh 10mm	11066
1749	4	Heat shrink 2mm	72	20	num	16406	Heat shrink 2mm	11067
1749	5	Heat shrink 3mm	95	20	num	16407	Heat shrink 3mm	11068
1749	6	Heat shrink 4mm	95	20	num	16408	Heat shrink 4mm	11069
1749	7	Heat shrink 5mm	60	10	num	16409	Heat shrink 5mm	11070
1749	8	Heat shrink 10mm	85	5	num	16410	Heat shrink 10mm	11071
1749	9	Heat shrink 15mm	95	5	num	16411	Heat shrink 15mm	11072
1749	10	Heat shrink 20mm	120	5	num	16412	Heat shrink 20mm	11073
1749	11	Storage boxes	525	10	num	16413	Storage boxes	11074
1749	12	8dBi Antenna SMA male female connector	650	24	num	16414	8dBi Antenna SMA male female connector	11075
1749	13	AC-DC Single output enclosed power supply	22500	1	num	16415	AC-DC Single output enclosed power supply	11076
1749	14	Motor GARTT 5210	22500	6	num	16416	Motor GARTT 5210	11077
1749	15	Hobby Wing ESC	5350	6	num	16417	Hobby Wing ESC	11078
1749	16	1655 CF props	4800	3	num	16418	1655 CF props	11079
1749	17	CF tubes	7250	3	num	16419	CF tubes	11080
1749	18	Aluminum Alloy Control Servo Arm Horn	2250	3	num	16420	Aluminum Alloy Control Servo Arm Horn	11081
1749	19	Tungsten Carbide Rotary Point Burr tool set	10000	2	num	16421	Tungsten Carbide Rotary Point Burr tool set	11082
1749	20	Peel ply roll 100 meters	75000	1	num	16422	Peel ply roll 100 meters	11083
1749	21	8-19mm Wire Tube Machinery Cleaning Brush Rust Cleaner	3500	1	num	16423	8-19mm Wire Tube Machinery Cleaning Brush Rust Cleaner	11084
1749	22	Damaged Nut Bolt Remover set	10000	1	set	16424	Damaged Nut Bolt Remover set	11085
1749	23	20mm Long Nib Head Markers For Metal Perforating	2500	3	set	16425	20mm Long Nib Head Markers For Metal Perforating	11086
1749	24	SS grub screws, counter sunk, bolt and washers M1.6xM8	10500	2	num	16426	SS grub screws, counter sunk, bolt and washers M1.6xM8	11087
1749	25	Multi-Spline Screw Extractor Set Hex Head Bolt Remover	20000	1	set	16427	Multi-Spline Screw Extractor Set Hex Head Bolt Remover	11088
1749	26	Carbon Fiber Solid control Rod	3000	10	set	16428	Carbon Fiber Solid control Rod	11089
1750	1	Solder Iron 120W	2000	1	num	16448	Solder Iron 120W	11064
1749	27	Automatic Centre Punch	2000	2	num	16429	Automatic Centre Punch	11090
1749	28	Metal Iron Clevis Pull Rod Connector Clamp Horn M2 - M3	760	20	set	16430	Metal Iron Clevis Pull Rod Connector Clamp Horn M2 - M3	11092
1749	29	M3-M12 2D Fastening Thread repair	32	200	num	16431	M3-M12 2D Fastening Thread repair	11093
1749	30	M2 M2.5 M3 Rod End RC Ball Joint Link With Screw Set	350	50	num	16432	M2 M2.5 M3 Rod End RC Ball Joint Link With Screw Set	11094
1749	31	High Quality Ball Link Plier	2300	3	num	16433	High Quality Ball Link Plier	11095
1749	32	Metal Servo Arm Linkage Joint	1000	12	num	16434	Metal Servo Arm Linkage Joint	11096
1749	33	2 Flute Tungsten solid carbide Tapered Ball Nose End Mills	5000	3	num	16435	2 Flute Tungsten solid carbide Tapered Ball Nose End Mills	11097
1749	34	Carbon fiber hollow rod 12mm	4200	15	num	16436	Carbon fiber hollow rod 12mm	11098
1749	36	Stainless Steel Solid Ball Bearing	6200	1	set	16438	Stainless Steel Solid Ball Bearing	11100
1749	35	1 Pair Plastic RC Servo Covering Protective Cover	4200	10	set	16437	1 Pair Plastic RC Servo Covering Protective Cover	11099
1749	37	Servo connector bracket mount	3800	2	set	16439	Servo connector bracket mount	11101
1749	38	Wheels	8800	6	num	16440	Wheels	11102
1749	39	Locknut	7800	2	set	16441	Locknut	11103
1749	40	Neodium Magnets	5500	1	set	16442	Neodium Magnets	11104
1749	41	Hinge	4800	3	num	16443	Hinge	11105
1749	42	Crimping tool with aluminum sleeves	18000	1	num	16444	Crimping tool with aluminum sleeves	11106
1749	43	Mega phone	9750	1	num	16445	Mega phone	11107
1749	44	Screws, locks and grubs	4850	1	set	16446	Screws, locks and grubs	11108
1749	45	rubber seal	6000	1	num	16447	rubber seal	11109
1750	2	Wire mesh 6mm	110	30	num	16449	Wire mesh 6mm	11065
1750	3	Wire mesh 10mm	125	30	num	16450	Wire mesh 10mm	11066
1750	4	Heat shrink 2mm	75	20	num	16451	Heat shrink 2mm	11067
1750	5	Heat shrink 3mm	100	20	num	16452	Heat shrink 3mm	11068
1750	6	Heat shrink 4mm	100	20	num	16453	Heat shrink 4mm	11069
1750	7	Heat shrink 5mm	65	10	num	16454	Heat shrink 5mm	11070
1750	8	Heat shrink 10mm	90	5	num	16455	Heat shrink 10mm	11071
1750	9	Heat shrink 15mm	100	5	num	16456	Heat shrink 15mm	11072
1750	10	Heat shrink 20mm	125	5	num	16457	Heat shrink 20mm	11073
1750	11	Storage boxes	550	10	num	16458	Storage boxes	11074
1750	12	8dBi Antenna SMA male female connector	700	24	num	16459	8dBi Antenna SMA male female connector	11075
1750	13	AC-DC Single output enclosed power supply	24500	1	num	16460	AC-DC Single output enclosed power supply	11076
1750	14	Motor GARTT 5210	23500	6	num	16461	Motor GARTT 5210	11077
1750	15	Hobby Wing ESC	5700	6	num	16462	Hobby Wing ESC	11078
1750	16	1655 CF props	5000	3	num	16463	1655 CF props	11079
1750	17	CF tubes	7500	3	num	16464	CF tubes	11080
1750	18	Aluminum Alloy Control Servo Arm Horn	2500	3	num	16465	Aluminum Alloy Control Servo Arm Horn	11081
1750	19	Tungsten Carbide Rotary Point Burr tool set	11500	2	num	16466	Tungsten Carbide Rotary Point Burr tool set	11082
1750	20	Peel ply roll 100 meters	80000	1	num	16467	Peel ply roll 100 meters	11083
1750	21	8-19mm Wire Tube Machinery Cleaning Brush Rust Cleaner	4000	1	num	16468	8-19mm Wire Tube Machinery Cleaning Brush Rust Cleaner	11084
1750	22	Damaged Nut Bolt Remover set	11500	1	set	16469	Damaged Nut Bolt Remover set	11085
1750	23	20mm Long Nib Head Markers For Metal Perforating	2800	3	set	16470	20mm Long Nib Head Markers For Metal Perforating	11086
1750	24	SS grub screws, counter sunk, bolt and washers M1.6xM8	11000	2	num	16471	SS grub screws, counter sunk, bolt and washers M1.6xM8	11087
1750	25	Multi-Spline Screw Extractor Set Hex Head Bolt Remover	22500	1	set	16472	Multi-Spline Screw Extractor Set Hex Head Bolt Remover	11088
1750	26	Carbon Fiber Solid control Rod	3250	10	set	16473	Carbon Fiber Solid control Rod	11089
1750	27	Automatic Centre Punch	2250	2	num	16474	Automatic Centre Punch	11090
1750	28	Metal Iron Clevis Pull Rod Connector Clamp Horn M2 - M3	800	20	set	16475	Metal Iron Clevis Pull Rod Connector Clamp Horn M2 - M3	11092
1750	29	M3-M12 2D Fastening Thread repair	35	200	num	16476	M3-M12 2D Fastening Thread repair	11093
1750	30	M2 M2.5 M3 Rod End RC Ball Joint Link With Screw Set	375	50	num	16477	M2 M2.5 M3 Rod End RC Ball Joint Link With Screw Set	11094
1750	31	High Quality Ball Link Plier	2500	3	num	16478	High Quality Ball Link Plier	11095
1750	32	Metal Servo Arm Linkage Joint	1100	12	num	16479	Metal Servo Arm Linkage Joint	11096
1750	33	2 Flute Tungsten solid carbide Tapered Ball Nose End Mills	5500	3	num	16480	2 Flute Tungsten solid carbide Tapered Ball Nose End Mills	11097
1750	34	Carbon fiber hollow rod 12mm	4500	15	num	16481	Carbon fiber hollow rod 12mm	11098
1750	35	1 Pair Plastic RC Servo Covering Protective Cover	4500	10	set	16482	1 Pair Plastic RC Servo Covering Protective Cover	11099
1750	36	Stainless Steel Solid Ball Bearing	6500	1	set	16483	Stainless Steel Solid Ball Bearing	11100
1750	37	Servo connector bracket mount	4000	2	set	16484	Servo connector bracket mount	11101
1750	38	Wheels	8950	6	num	16485	Wheels	11102
1750	39	Locknut	8000	2	set	16486	Locknut	11103
1750	40	Neodium Magnets	5750	1	set	16487	Neodium Magnets	11104
1750	41	Hinge	5000	3	num	16488	Hinge	11105
1750	42	Crimping tool with aluminum sleeves	20000	1	num	16489	Crimping tool with aluminum sleeves	11106
1750	43	Mega phone	10000	1	num	16490	Mega phone	11107
1750	44	Screws, locks and grubs	5000	1	set	16491	Screws, locks and grubs	11108
1750	45	rubber seal	6500	1	num	16492	rubber seal	11109
1751	1	CXCH18T4Z1P1 Male cable end 4pin connector	8700	5	num	16493	CXCH18T4Z1P1 Male cable end 4pin connector	11110
1751	2	CXCH18F7K1P1 Female chassis 7pin connector	5800	24	num	16494	CXCH18F7K1P1 Female chassis 7pin connector	11111
1751	3	CXCH18T7Z1P1 Male cable end 7pin connector	8700	24	num	16495	CXCH18T7Z1P1 Male cable end 7pin connector	11112
1752	1	CXCH18T4Z1P1 Male cable end 4pin connector	9570	5	num	16496	CXCH18T4Z1P1 Male cable end 4pin connector	11110
1752	2	CXCH18F7K1P1 Female chassis 7pin connector	7850	24	num	16497	CXCH18F7K1P1 Female chassis 7pin connector	11111
1752	3	CXCH18T7Z1P1 Male cable end 7pin connector	10570	24	num	16498	CXCH18T7Z1P1 Male cable end 7pin connector	11112
1753	1	CXCH18T4Z1P1 Male cable end 4pin connector	10440	5	num	16499	CXCH18T4Z1P1 Male cable end 4pin connector	11110
1753	2	CXCH18F7K1P1 Female chassis 7pin connector	7950	24	num	16500	CXCH18F7K1P1 Female chassis 7pin connector	11111
1753	3	CXCH18T7Z1P1 Male cable end 7pin connector	10440	24	num	16501	CXCH18T7Z1P1 Male cable end 7pin connector	11112
1754	1	Al Stock 500*200*85	3048	60	kg	16502	Al Stock 500*200*85	11119
1754	2	MS Stock	748	113	kg	16503	MS Stock	11120
1754	3	Fasteners	50	230	num	16504	Fasteners	11121
1754	4	Wire cut	13800	11	num	16505	Wire cut	11122
1754	5	P20 material	4028	52	num	16506	P20 material	11123
1754	6	Tappered Bushes	575	4	num	16507	Tappered Bushes	11125
1754	7	LED Monitor 24inch	58760	1	num	16508	LED Monitor 24inch	11126
1754	8	RAM	28787	1	num	16509	RAM	11127
1754	9	WD40 440ml	1725	5	num	16510	WD40 440ml	11128
1754	10	Grub Screw	575	2	num	16511	Grub Screw	11129
1754	11	Nitrile gloves	2875	2	set	16512	Nitrile gloves	11130
1754	12	PCB (FR4, Single Sided, Size: 12" x 12")	1725	10	num	16513	PCB (FR4, Single Sided, Size: 12" x 12")	11131
1754	13	PCB (FR4, Double Sided, Size: 12" x 12")	2300	10	num	16514	PCB (FR4, Double Sided, Size: 12" x 12")	11132
1755	1	Al Stock 500*200*85	3100	60	kg	16515	Al Stock 500*200*85	11119
1755	2	MS Stock	780	113	kg	16516	MS Stock	11120
1755	3	Fasteners	55	230	num	16517	Fasteners	11121
1755	4	Wire cut	14500	11	num	16518	Wire cut	11122
1755	5	P20 material	4100	52	num	16519	P20 material	11123
1755	6	Tappered Bushes	600	4	num	16520	Tappered Bushes	11125
1755	7	LED Monitor 24inch	61500	1	num	16521	LED Monitor 24inch	11126
1755	8	RAM	30000	1	num	16522	RAM	11127
1755	9	WD40 440ml	1850	5	num	16523	WD40 440ml	11128
1755	10	Grub Screw	600	2	num	16524	Grub Screw	11129
1755	11	Nitrile gloves	3000	2	set	16525	Nitrile gloves	11130
1755	12	PCB (FR4, Single Sided, Size: 12" x 12")	1800	10	num	16526	PCB (FR4, Single Sided, Size: 12" x 12")	11131
1755	13	PCB (FR4, Double Sided, Size: 12" x 12")	2500	10	num	16527	PCB (FR4, Double Sided, Size: 12" x 12")	11132
1759	1	Al Stock 500*200*85	3250	60	kg	16531	Al Stock 500*200*85	11119
1759	2	MS Stock	820	113	kg	16532	MS Stock	11120
1759	3	Fasteners	60	230	num	16533	Fasteners	11121
1759	4	Wire cut	15000	11	num	16534	Wire cut	11122
1759	5	P20 material	4200	52	num	16535	P20 material	11123
1759	6	Tappered Bushes	650	4	num	16536	Tappered Bushes	11125
1759	7	LED Monitor 24inch	65000	1	num	16537	LED Monitor 24inch	11126
1759	8	RAM	34500	1	num	16538	RAM	11127
1759	9	WD40 440ml	2000	5	num	16539	WD40 440ml	11128
1759	10	Grub Screw	700	2	num	16540	Grub Screw	11129
1759	11	Nitrile gloves	3250	2	set	16541	Nitrile gloves	11130
1759	12	PCB (FR4, Single Sided, Size: 12" x 12")	1900	10	num	16542	PCB (FR4, Single Sided, Size: 12" x 12")	11131
1759	13	PCB (FR4, Double Sided, Size: 12" x 12")	2650	10	num	16543	PCB (FR4, Double Sided, Size: 12" x 12")	11132
1760	1	Loctite 243	12528	1	num	16544	Loctite 243	11134
1760	2	Synthetic oil	10504	1	num	16545	Synthetic oil	11135
